lat_r,lon_r,accident_count,latitude,longitude,total_casualties,avg_severity,risk_score
28.7,77.09,17,28.700891837058826,77.08920489,19.0,2.9411764705882355,49.3
18.49,73.79,17,18.491202390588235,73.78933210470589,19.0,2.764705882352941,49.3
28.65,77.23,17,28.649614377647058,77.2294249582353,19.0,2.823529411764706,49.3
28.63,77.27,17,28.630449041176472,77.26998907941177,19.0,2.8823529411764706,49.3
14.72,78.47,17,14.720174904117647,78.46937327,19.0,2.8823529411764706,49.3
12.99,77.67,17,12.988911085882352,77.67020425647058,19.0,3.0,49.3
28.67,77.12,14,28.67100385,77.12012029142856,25.0,2.7857142857142856,49.0
28.72,77.25,14,28.721260634285716,77.2483369,25.0,3.0,49.0
28.42,77.06,16,28.420304703125,77.0589331175,20.0,2.75,48.0
28.69,77.06,15,28.689735300666666,77.06072862666666,22.0,3.0,48.0
23.07,72.64,16,23.069922091875,72.640146241875,20.0,2.75,48.0
13.04,77.61,16,13.03926177625,77.60822595125,20.0,2.9375,48.0
28.65,77.16,16,28.649980125625,77.160049309375,20.0,2.875,48.0
28.64,77.28,16,28.639792179375,77.27990798875,20.0,2.75,48.0
28.66,77.14,15,28.661479321999998,77.141352024,22.0,2.8666666666666667,48.0
28.57,77.09,16,28.570562981875,77.090291646875,20.0,2.75,48.0
28.61,77.34,16,28.60986891375,77.338987583125,20.0,3.0,48.0
28.71,77.15,15,28.708878756,77.14984642466668,22.0,2.8666666666666667,48.0
28.61,77.13,15,28.611015032,77.12888455733334,22.0,2.933333333333333,48.0
28.46,77.04,16,28.4590398675,77.039895765,20.0,2.75,48.0
28.59,77.14,15,28.590098056,77.13913450733334,22.0,2.8666666666666667,48.0
28.62,77.3,16,28.61909577375,77.29947244375,20.0,2.9375,48.0
28.63,77.07,16,28.6288001725,77.068489268125,20.0,2.8125,48.0
28.7,77.33,16,28.7002440075,77.329435976875,20.0,2.875,48.0
28.64,77.19,16,28.64003179,77.190219840625,20.0,2.875,48.0
28.71,77.09,16,28.710057769375,77.090739516875,20.0,2.625,48.0
14.8,78.56,16,14.800598768125,78.5599348725,20.0,2.875,48.0
28.59,77.17,16,28.5903092,77.1692611225,20.0,2.9375,48.0
28.58,77.13,16,28.580973315625002,77.12881651625,20.0,2.875,48.0
28.59,77.36,16,28.589704205625,77.360596164375,20.0,2.75,48.0
28.57,77.26,15,28.569176642,77.258924746,22.0,2.8666666666666667,48.0
13.02,77.58,16,13.020777333125,77.580492695,20.0,3.0,48.0
23.04,72.53,16,23.040675655,72.53065108999999,20.0,2.6875,48.0
28.42,77.03,17,28.419369824117645,77.03042237058824,18.0,2.6470588235294117,47.6
28.62,77.22,14,28.619829370714285,77.21938853214286,24.0,2.7857142857142856,47.6
28.58,77.27,14,28.580225235,77.27071992714286,24.0,2.857142857142857,47.6
13.01,77.66,17,13.009667771764706,77.66049685411765,18.0,2.9411764705882355,47.6
28.47,77.02,14,28.471308009285714,77.019859355,24.0,2.7857142857142856,47.6
13.03,77.62,17,13.02976676235294,77.62026643705883,18.0,2.8823529411764706,47.6
28.69,77.12,17,28.690112216470588,77.11978197117647,18.0,2.9411764705882355,47.6
26.48,74.63,14,26.47568385642857,74.6327725342857,24.0,2.9285714285714284,47.6
28.7,77.36,15,28.700160563333334,77.361277586,21.0,2.8,46.5
23.03,72.57,15,23.029534239333334,72.57007431733334,21.0,2.6,46.5
28.61,77.27,15,28.609912898,77.27043479333334,21.0,2.6666666666666665,46.5
28.7,77.22,15,28.701132686666664,77.21955515333335,21.0,2.933333333333333,46.5
18.51,73.81,15,18.51018884333333,73.81027799066666,21.0,2.933333333333333,46.5
28.72,77.07,15,28.719404433333334,77.07134360933333,21.0,2.8666666666666667,46.5
12.99,77.52,15,12.990710778666665,77.521144774,21.0,2.8,46.5
28.71,77.31,15,28.710265752,77.31101636199999,21.0,2.6,46.5
28.56,77.3,15,28.560899696,77.29855662199999,21.0,2.8666666666666667,46.5
28.64,77.08,16,28.640620315625,77.08168,19.0,2.8125,46.4
14.74,78.51,16,14.740145320625,78.508809230625,19.0,2.9375,46.4
28.63,77.22,16,28.630562245625,77.219889026875,19.0,2.9375,46.4
23.03,72.6,16,23.03036268,72.59966213875,19.0,2.875,46.4
22.97,72.66,16,22.969991436875,72.660041049375,19.0,2.9375,46.4
14.8,78.53,16,14.799143193125,78.530872141875,19.0,2.9375,46.4
28.55,77.31,16,28.5503033,77.31080698,19.0,2.75,46.4
12.98,77.61,16,12.980949536875,77.60987796,19.0,2.875,46.4
28.57,77.37,16,28.56897883125,77.368271245625,19.0,3.0,46.4
28.48,77.09,16,28.480826098125,77.0893605625,19.0,2.9375,46.4
28.72,77.34,16,28.720155096875,77.3398540475,19.0,3.0,46.4
23.09,72.58,16,23.090696896875,72.580334589375,19.0,2.8125,46.4
22.11,82.18,16,22.10661128375,82.18001715874999,19.0,2.9375,46.4
28.43,77.08,16,28.43020360375,77.07794141875,19.0,2.9375,46.4
13.04,77.52,16,13.03927007,77.519710249375,19.0,2.875,46.4
28.68,77.28,14,28.678258062857143,77.28090970214285,23.0,2.9285714285714284,46.2
28.57,77.31,14,28.56998308642857,77.30929819857144,23.0,2.5,46.2
28.63,77.31,14,28.629743117142855,77.30985271928571,23.0,2.9285714285714284,46.2
28.7,77.29,17,28.70110660882353,77.29000917411766,17.0,2.823529411764706,45.9
13.03,77.65,17,13.029493807058824,77.6500554882353,17.0,3.0,45.9
14.76,78.47,17,14.759805836470589,78.46966220294118,17.0,2.8823529411764706,45.9
28.68,77.07,17,28.680531182352944,77.07082068294119,17.0,3.0,45.9
28.43,77.06,17,28.430356552941177,77.06080436647059,17.0,2.6470588235294117,45.9
12.98,77.63,17,12.979357956470588,77.6298735335294,17.0,2.8823529411764706,45.9
13.01,77.6,17,13.009394284705882,77.59971036058823,17.0,2.8823529411764706,45.9
28.67,77.32,13,28.670296516153847,77.31918709615385,25.0,2.6923076923076925,45.5
23.06,72.52,15,23.0590801,72.52035543133334,20.0,2.6666666666666665,45.0
22.69,75.83,15,22.69137716466667,75.82883684266668,20.0,2.933333333333333,45.0
28.41,77.08,15,28.409086640666665,77.081395472,20.0,2.7333333333333334,45.0
28.61,77.25,15,28.610069749999997,77.25020547333334,20.0,2.933333333333333,45.0
28.72,77.18,15,28.719816698666666,77.179561382,20.0,2.8,45.0
18.57,73.84,15,18.570303401333334,73.84070703799999,20.0,2.8666666666666667,45.0
28.56,77.1,15,28.559923969333333,77.10076867933334,20.0,2.8666666666666667,45.0
19.21,72.84,15,19.20754608133333,72.84074841533334,20.0,3.0,45.0
23.03,72.55,15,23.029820708,72.54925144666666,20.0,2.6,45.0
28.61,77.1,15,28.610277934000003,77.10052101733332,20.0,2.8666666666666667,45.0
23.01,72.64,15,23.010921676000002,72.63985116,20.0,2.933333333333333,45.0
23.04,72.6,15,23.039939582,72.59888467066666,20.0,2.6,45.0
28.6,77.34,15,28.598984031999997,77.33871119866667,20.0,2.933333333333333,45.0
13.01,77.52,15,13.010370454666665,77.51873151266666,20.0,2.8666666666666667,45.0
22.97,72.63,15,22.969962564666666,72.62995427,20.0,2.8666666666666667,45.0
28.7,77.2,15,28.700307483333333,77.20055052266666,20.0,3.0,45.0
28.54,77.17,15,28.539765574,77.17053352133333,20.0,2.8666666666666667,45.0
28.63,77.15,15,28.630989978666666,77.150746166,20.0,2.933333333333333,45.0
23.04,72.62,15,23.038203782,72.62086647733332,20.0,2.8666666666666667,45.0
28.5,77.08,15,28.500510447333333,77.08069856866668,20.0,2.933333333333333,45.0
28.64,77.31,14,28.63830282642857,77.30982072857144,22.0,2.9285714285714284,44.8
28.68,77.19,16,28.6800172175,77.191293461875,18.0,2.75,44.8
22.11,82.14,16,22.106366744375,82.1389685725,18.0,2.875,44.8
28.58,77.2,16,28.58089452625,77.200000154375,18.0,3.0,44.8
12.99,77.56,16,12.9899884175,77.55854937625,18.0,3.0,44.8
28.59,77.2,16,28.589864984374998,77.19999035937501,18.0,2.8125,44.8
28.58,77.3,14,28.579958666428574,77.30024721785715,22.0,2.7142857142857144,44.8
28.71,77.24,14,28.709642177857145,77.240673445,22.0,2.857142857142857,44.8
28.63,77.32,14,28.62930767,77.32020366357142,22.0,2.9285714285714284,44.8
28.64,77.37,14,28.639465025714287,77.36780183071428,22.0,3.0,44.8
28.62,77.35,14,28.619866127857144,77.35086234928572,22.0,3.0,44.8
23.04,72.57,16,23.03917632,72.569301559375,18.0,2.9375,44.8
28.66,77.19,16,28.66120509625,77.190993363125,18.0,2.875,44.8
28.55,77.18,16,28.549866550625,77.181035269375,18.0,2.8125,44.8
12.99,77.57,16,12.989250219375,77.56937127375,18.0,3.0,44.8
28.55,77.15,14,28.550066826428573,77.14925036857143,22.0,2.7142857142857144,44.8
28.55,77.17,16,28.549749420625,77.17029937625,18.0,2.9375,44.8
28.55,77.33,13,28.549980622307693,77.32825813538462,24.0,3.0,44.2
28.58,77.07,13,28.57889847692308,77.07025897846154,24.0,2.769230769230769,44.2
28.47,77.07,15,28.469913548666668,77.07057961733334,19.0,2.8,43.5
14.7,78.56,15,14.700753711333334,78.55970349733335,19.0,2.933333333333333,43.5
23.05,72.58,15,23.049845977333334,72.58008655666666,19.0,2.933333333333333,43.5
28.65,77.12,15,28.650377441333333,77.11963168466667,19.0,3.0,43.5
23.01,72.66,15,23.010359513333334,72.65969082733334,19.0,2.8666666666666667,43.5
28.56,77.26,15,28.55997386933333,77.25953987066667,19.0,2.8,43.5
13.0,77.57,15,12.999699058666666,77.57000469266667,19.0,2.933333333333333,43.5
23.05,72.66,15,23.049894922,72.66066756400001,19.0,2.466666666666667,43.5
28.5,77.03,15,28.500206548666664,77.02978630333334,19.0,3.0,43.5
23.08,72.63,15,23.080469872666665,72.63008597066667,19.0,2.8,43.5
28.43,77.01,15,28.43005335533333,77.01042334799999,19.0,2.466666666666667,43.5
14.66,78.61,15,14.660826636,78.61034663266668,19.0,2.8666666666666667,43.5
23.0,72.54,14,22.99972935357143,72.54142250857143,21.0,2.7857142857142856,43.4
28.57,77.27,14,28.569900929285716,77.27160046785714,21.0,3.0,43.4
28.59,77.28,14,28.59007374785714,77.2817333007143,21.0,2.857142857142857,43.4
8.9,76.68,14,8.895590392857143,76.67981219285714,21.0,2.9285714285714284,43.4
28.56,77.13,14,28.560361235714286,77.1307177107143,21.0,2.857142857142857,43.4
28.63,77.12,14,28.630599824285717,77.12006325928571,21.0,2.7142857142857144,43.4
28.67,77.15,14,28.669410269285716,77.15075124857142,21.0,2.857142857142857,43.4
28.61,77.21,14,28.60931114,77.2096771442857,21.0,2.7857142857142856,43.4
28.7,77.25,14,28.699593772857146,77.24965418642857,21.0,2.9285714285714284,43.4
28.69,77.17,14,28.690561609285712,77.16910705357144,21.0,2.9285714285714284,43.4
12.97,77.59,16,12.9722971725,77.5903737125,17.0,3.0,43.2
23.08,72.6,16,23.080179903125,72.599258868125,17.0,2.8125,43.2
12.98,77.67,16,12.979569580625,77.671128461875,17.0,2.6875,43.2
23.03,72.53,16,23.028114905,72.529118890625,17.0,2.625,43.2
28.44,77.07,16,28.44051630625,77.06896536,17.0,2.75,43.2
14.69,78.59,16,14.689856635,78.59023663875,17.0,2.875,43.2
28.44,77.01,16,28.440550138749998,77.010558241875,17.0,2.6875,43.2
28.62,77.36,13,28.619857191538465,77.35930177461539,23.0,2.6153846153846154,42.9
28.58,77.16,13,28.57928215076923,77.15934875076923,23.0,3.0,42.9
28.65,77.33,13,28.650818633076923,77.33016204153846,23.0,3.0,42.9
28.68,77.33,13,28.679405786923077,77.32988324,23.0,2.769230769230769,42.9
14.67,78.5,15,14.670318384666666,78.500537838,18.0,2.7333333333333334,42.0
12.97,77.53,15,12.971998263333335,77.52991686466666,18.0,2.933333333333333,42.0
19.21,72.91,14,19.20744694,72.91021099071428,20.0,2.857142857142857,42.0
28.69,77.32,15,28.689398332666666,77.31974545199999,18.0,3.0,42.0
23.07,72.61,14,23.06918285785714,72.61004263785715,20.0,2.5714285714285716,42.0
14.66,78.51,15,14.660629456666667,78.51074054933333,18.0,3.0,42.0
23.08,72.57,15,23.079814618666667,72.57074139,18.0,2.8666666666666667,42.0
28.7,77.21,14,28.70040208142857,77.21088853428571,20.0,2.9285714285714284,42.0
28.66,77.16,14,28.66032678,77.15942623928572,20.0,3.0,42.0
28.65,77.26,14,28.650092154285716,77.2605199642857,20.0,2.857142857142857,42.0
28.66,77.1,15,28.660037050000003,77.09938069466666,18.0,2.8,42.0
13.01,77.63,15,13.011165098,77.62775266,18.0,2.933333333333333,42.0
25.76,87.5,14,25.764371345714288,87.49700273285714,20.0,2.9285714285714284,42.0
28.71,77.06,14,28.709380740714288,77.06177821428571,20.0,2.857142857142857,42.0
23.05,72.64,15,23.049643488666668,72.64008398066667,18.0,2.6666666666666665,42.0
13.03,77.55,14,13.029357588571429,77.55017844285715,20.0,2.9285714285714284,42.0
28.56,77.18,15,28.559568802666668,77.17987149333334,18.0,2.8666666666666667,42.0
28.64,77.07,14,28.64035226214286,77.07016740785714,20.0,2.7142857142857144,42.0
28.61,77.28,15,28.610676095333336,77.280427438,18.0,2.933333333333333,42.0
28.56,77.24,14,28.559456403571428,77.24155361357143,20.0,2.642857142857143,42.0
23.01,72.63,14,23.010513625714285,72.62924015428571,20.0,2.5714285714285716,42.0
12.99,77.54,15,12.991109029999999,77.54061512666667,18.0,3.0,42.0
19.17,72.84,14,19.168165652142857,72.84090116142856,20.0,3.0,42.0
28.59,77.12,15,28.589294578,77.12073325866666,18.0,2.8666666666666667,42.0
28.57,77.21,14,28.570508082142858,77.20985224571429,20.0,3.0,42.0
12.97,77.65,15,12.970326767333335,77.65154022933332,18.0,2.8,42.0
28.48,77.04,15,28.480319328,77.040350078,18.0,2.6,42.0
28.57,77.15,13,28.570433884615383,77.1477855253846,22.0,2.923076923076923,41.6
13.0,77.54,16,13.000777226875,77.54091365937501,16.0,2.875,41.6
13.03,77.63,16,13.0289906225,77.630736908125,16.0,2.9375,41.6
28.66,77.3,13,28.659188313076925,77.30092690538461,22.0,2.8461538461538463,41.6
28.67,77.27,13,28.66938975076923,77.27058763692307,22.0,2.8461538461538463,41.6
28.64,77.1,13,28.641463858461538,77.09938221384616,22.0,2.923076923076923,41.6
28.67,77.37,12,28.669694050833332,77.36897302916667,24.0,2.9166666666666665,40.8
13.02,77.62,14,13.019715085,77.61981685571428,19.0,2.9285714285714284,40.6
18.49,73.86,14,18.49066590142857,73.85923222,19.0,2.9285714285714284,40.6
28.69,77.31,14,28.69054991214286,77.31206861142857,19.0,2.9285714285714284,40.6
28.61,77.06,14,28.61013633357143,77.06100507785713,19.0,2.857142857142857,40.6
28.43,77.03,14,28.42915508857143,77.03111494999999,19.0,2.5714285714285716,40.6
28.49,77.07,14,28.489778012142857,77.07114251357143,19.0,2.7857142857142856,40.6
19.1,72.94,14,19.098218565714287,72.93688260142856,19.0,3.0,40.6
28.64,77.2,14,28.638174257142857,77.20034443285714,19.0,2.9285714285714284,40.6
23.05,72.63,14,23.049931164285713,72.63128140214286,19.0,2.5714285714285716,40.6
22.77,75.85,14,22.76625695785714,75.85118751285714,19.0,3.0,40.6
28.68,77.13,14,28.681490365000002,77.12903440142858,19.0,2.7857142857142856,40.6
14.69,78.61,15,14.690736747333334,78.609251478,17.0,2.8,40.5
28.72,77.24,15,28.719298493333334,77.24078929266666,17.0,3.0,40.5
28.7,77.06,15,28.698594988666667,77.061784312,17.0,2.8,40.5
14.71,78.54,15,14.710036042,78.539481458,17.0,2.8666666666666667,40.5
13.04,77.66,15,13.039925052666666,77.65948792333333,17.0,3.0,40.5
13.03,77.57,15,13.031371054000001,77.56876084266668,17.0,2.933333333333333,40.5
28.44,76.99,15,28.440320358666668,76.98965450666667,17.0,2.6,40.5
14.76,78.54,15,14.758798050666666,78.54129927533333,17.0,2.8666666666666667,40.5
14.79,78.53,15,14.790893992666668,78.530067422,17.0,2.8,40.5
13.01,77.53,15,13.009872614666667,77.53022144733333,17.0,2.7333333333333334,40.5
28.41,77.03,15,28.411126058666664,77.03001815733333,17.0,2.8666666666666667,40.5
12.99,77.55,15,12.990752283333334,77.55088747200001,17.0,2.8666666666666667,40.5
23.04,72.64,15,23.038860146666664,72.64038905866667,17.0,2.6666666666666665,40.5
23.06,72.61,15,23.060699638,72.61012564866665,17.0,3.0,40.5
23.0,72.58,15,22.99911051666667,72.57891980266666,17.0,2.6666666666666665,40.5
28.58,77.31,13,28.580705892307694,77.30978718615384,21.0,2.8461538461538463,40.3
28.62,77.24,13,28.621427811538464,77.23919796999999,21.0,2.923076923076923,40.3
28.62,77.26,13,28.620091954615383,77.25928070692308,21.0,3.0,40.3
28.64,77.11,13,28.63933222076923,77.11040418692308,21.0,2.923076923076923,40.3
28.6,77.2,13,28.60082470230769,77.19965403615385,21.0,2.923076923076923,40.3
28.67,77.19,13,28.67173347923077,77.19060591615384,21.0,2.923076923076923,40.3
23.03,72.56,13,23.02986161461538,72.56104362076923,21.0,2.923076923076923,40.3
28.66,77.35,13,28.66024203153846,77.34940694692308,21.0,2.8461538461538463,40.3
28.72,77.32,14,28.719035695714286,77.3187945542857,18.0,2.9285714285714284,39.2
22.99,72.58,14,22.988778015714285,72.57980952071429,18.0,2.5,39.2
23.02,72.59,14,23.019818672142858,72.58913474785714,18.0,2.7857142857142856,39.2
19.21,72.88,14,19.206952528571428,72.88033759857143,18.0,2.857142857142857,39.2
23.07,72.63,14,23.070463992857146,72.63049206071427,18.0,2.5714285714285716,39.2
12.98,77.64,14,12.980270507857142,77.63951762857143,18.0,2.7857142857142856,39.2
28.69,77.34,14,28.689374167857142,77.34003879928571,18.0,2.7142857142857144,39.2
23.06,72.55,14,23.05984359642857,72.55140883285715,18.0,2.642857142857143,39.2
13.04,77.67,14,13.039447975714285,77.67034371499999,18.0,2.9285714285714284,39.2
28.59,77.15,14,28.59117480214286,77.15070974642857,18.0,2.7857142857142856,39.2
28.59,77.09,14,28.589065355714286,77.08957968857143,18.0,2.9285714285714284,39.2
28.6,77.37,14,28.59965360357143,77.36779948928572,18.0,2.7142857142857144,39.2
28.59,77.29,14,28.588403145714288,77.28892324857144,18.0,2.857142857142857,39.2
28.7,77.26,14,28.70068577714286,77.26105070571428,18.0,2.7857142857142856,39.2
28.44,77.04,14,28.438224960714287,77.03966864571429,18.0,2.642857142857143,39.2
28.56,77.06,14,28.55879203,77.0602108807143,18.0,2.857142857142857,39.2
14.77,78.49,15,14.770292266,78.49027917666666,16.0,3.0,39.0
28.57,77.3,15,28.569501054666667,77.298754532,16.0,3.0,39.0
28.58,77.21,13,28.57971785076923,77.20975004538462,20.0,3.0,39.0
12.98,77.55,15,12.980116500000001,77.54998882133333,16.0,2.933333333333333,39.0
28.58,77.22,13,28.580420713846156,77.22115016923077,20.0,2.6923076923076925,39.0
23.02,72.56,13,23.01990217076923,72.55917452230769,20.0,2.769230769230769,39.0
23.0,72.57,15,23.000535367333335,72.56938406333333,16.0,2.6666666666666665,39.0
28.69,77.35,13,28.68899533076923,77.35047034846153,20.0,2.923076923076923,39.0
23.0,72.66,15,23.000964716,72.66079143066666,16.0,3.0,39.0
28.64,77.18,13,28.641623816923076,77.18006671846155,20.0,2.769230769230769,39.0
13.04,77.54,15,13.040412191333333,77.540001578,16.0,2.8666666666666667,39.0
19.21,72.89,13,19.207319967692307,72.89120722076923,20.0,2.6153846153846154,39.0
23.03,72.52,15,23.031464896,72.51982010133334,16.0,2.7333333333333334,39.0
13.03,77.52,15,13.027463631333335,77.52074674066667,16.0,2.933333333333333,39.0
28.71,77.14,12,28.709116156666667,77.13963738833333,22.0,2.9166666666666665,38.4
28.64,77.33,12,28.63810266833333,77.32987154166666,22.0,2.8333333333333335,38.4
22.97,72.58,14,22.971352245714286,72.581218695,17.0,2.642857142857143,37.8
23.07,72.54,14,23.071833690714282,72.54035350357142,17.0,2.642857142857143,37.8
23.05,72.6,14,23.050180555714288,72.59972671214285,17.0,2.7142857142857144,37.8
14.74,78.54,14,14.740826075714285,78.53953520285714,17.0,2.9285714285714284,37.8
14.69,78.57,14,14.689794805,78.57004834214285,17.0,2.7857142857142856,37.8
13.04,77.65,14,13.040361839285714,77.65031902071428,17.0,2.7857142857142856,37.8
28.57,77.13,14,28.57026572785714,77.13031526214286,17.0,2.9285714285714284,37.8
28.6,77.18,14,28.599102254285715,77.17959315285714,17.0,2.9285714285714284,37.8
28.57,77.14,14,28.56967962857143,77.1397104692857,17.0,2.9285714285714284,37.8
28.45,77.08,14,28.449912915,77.07977205,17.0,2.857142857142857,37.8
28.57,77.08,14,28.570139963571428,77.0800481142857,17.0,2.857142857142857,37.8
28.72,77.06,14,28.720376125,77.061395905,17.0,2.857142857142857,37.8
28.42,77.09,14,28.420377169285718,77.091074615,17.0,2.7142857142857144,37.8
28.65,77.27,14,28.648761667857144,77.27008309071428,17.0,2.7857142857142856,37.8
13.03,77.66,14,13.030538770714285,77.65954104000001,17.0,3.0,37.8
13.01,77.51,14,13.008718843571428,77.51183069928571,17.0,2.9285714285714284,37.8
28.71,77.18,14,28.710533082142856,77.18002772785714,17.0,2.7857142857142856,37.8
28.58,77.14,13,28.58030403230769,77.14045686846154,19.0,2.6923076923076925,37.7
28.59,77.18,13,28.58955797923077,77.18061301769231,19.0,2.923076923076923,37.7
28.59,77.11,13,28.589998733076925,77.10990440230769,19.0,2.923076923076923,37.7
28.6,77.06,13,28.601210056153846,77.06128981307693,19.0,2.8461538461538463,37.7
28.67,77.13,13,28.670703643846153,77.13085325615384,19.0,2.923076923076923,37.7
14.68,78.63,15,14.679705082666667,78.63131659466667,15.0,3.0,37.5
23.05,72.55,15,23.049468604666668,72.55020148,15.0,2.8,37.5
14.67,78.48,15,14.669496458666666,78.47921941333334,15.0,2.933333333333333,37.5
13.0,77.63,15,12.999209774,77.63140089800001,15.0,2.7333333333333334,37.5
23.02,72.57,15,23.020535185333333,72.56993449,15.0,2.8666666666666667,37.5
28.72,77.17,11,28.719757376363635,77.16970554181817,24.0,2.909090909090909,37.4
18.6,73.78,12,18.599911869166665,73.7809663475,21.0,2.9166666666666665,37.2
28.56,77.33,14,28.560391334285715,77.32843347285714,16.0,3.0,36.4
28.72,77.31,14,28.72122932,77.31004647285714,16.0,2.7857142857142856,36.4
12.98,77.58,14,12.9797195,77.58010951571428,16.0,3.0,36.4
14.78,78.54,14,14.779069957142857,78.53992853357143,16.0,2.857142857142857,36.4
13.02,77.68,14,13.02010103142857,77.67742022428571,16.0,2.7857142857142856,36.4
22.11,82.17,14,22.106837512857144,82.17056959499999,16.0,2.9285714285714284,36.4
15.27,73.97,13,15.269135542307692,73.97004846923076,18.0,2.8461538461538463,36.4
28.57,77.32,13,28.56848872384615,77.31926434461539,18.0,2.6153846153846154,36.4
28.61,77.37,14,28.608216685714286,77.36741347857142,16.0,2.4285714285714284,36.4
28.61,77.19,13,28.610521904615386,77.18813938461538,18.0,2.8461538461538463,36.4
28.6,77.31,13,28.60016428846154,77.30958616769232,18.0,2.6153846153846154,36.4
23.04,72.52,14,23.039754924285713,72.51944381428571,16.0,2.9285714285714284,36.4
28.63,77.26,13,28.628555227692306,77.25821408307692,18.0,2.6923076923076925,36.4
14.73,78.62,14,14.73043511,78.62033909857142,16.0,2.857142857142857,36.4
23.03,72.59,14,23.029568264285718,72.59072745428571,16.0,2.642857142857143,36.4
28.64,77.12,13,28.640428348461537,77.12099967846153,18.0,2.769230769230769,36.4
28.64,77.35,14,28.641352559285714,77.35021184642858,16.0,2.7142857142857144,36.4
22.98,72.65,13,22.980433015384616,72.65048032461539,18.0,2.923076923076923,36.4
23.0,72.6,14,23.000002052857145,72.599862445,16.0,2.642857142857143,36.4
22.99,72.6,14,22.989492802142856,72.60156109857142,16.0,2.7142857142857144,36.4
28.68,77.35,14,28.679899963571426,77.35082237571429,16.0,3.0,36.4
22.98,72.64,14,22.980664432142856,72.63962975928571,16.0,2.857142857142857,36.4
22.97,72.65,14,22.97180209142857,72.65136831357142,16.0,2.857142857142857,36.4
28.67,77.22,14,28.669477519999997,77.220101605,16.0,2.7142857142857144,36.4
28.61,77.26,11,28.611478212727274,77.2597870890909,23.0,3.0,36.3
22.75,75.81,12,22.7493750875,75.81352365333333,20.0,2.9166666666666665,36.0
28.64,77.29,12,28.640527229166665,77.28859226833333,20.0,2.9166666666666665,36.0
28.68,77.3,12,28.6822438375,77.299494975,20.0,2.8333333333333335,36.0
28.64,77.23,11,28.63934842272727,77.22960132636364,22.0,2.727272727272727,35.2
28.58,77.12,13,28.580855716923075,77.11868440692308,17.0,2.6153846153846154,35.1
23.05,72.57,13,23.04897391461538,72.57021263,17.0,2.5384615384615383,35.1
23.04,72.55,13,23.03880051692308,72.55077717615384,17.0,2.6923076923076925,35.1
28.71,77.11,13,28.709806087692307,77.11013161538462,17.0,3.0,35.1
28.65,77.17,13,28.65071594230769,77.16740322846154,17.0,2.8461538461538463,35.1
28.66,77.22,13,28.65971849153846,77.22199805461538,17.0,2.6923076923076925,35.1
22.99,72.62,13,22.9887478,72.61984277230769,17.0,2.8461538461538463,35.1
28.58,77.35,13,28.58088375923077,77.34987064,17.0,2.923076923076923,35.1
23.08,72.61,13,23.079817751538464,72.6098963723077,17.0,2.6923076923076925,35.1
28.5,76.98,13,28.50057825153846,76.98017271615385,17.0,2.769230769230769,35.1
13.03,77.64,14,13.030064952142856,77.64085293999999,15.0,2.9285714285714284,35.0
25.76,87.45,14,25.76400886857143,87.45296089571427,15.0,2.9285714285714284,35.0
23.09,72.66,14,23.089086693571428,72.65961832285714,15.0,2.5714285714285716,35.0
14.71,78.62,14,14.710298863571428,78.61939847,15.0,2.9285714285714284,35.0
23.06,72.59,14,23.059604104285714,72.58953756571428,15.0,2.857142857142857,35.0
14.78,78.47,14,14.779802837857144,78.46777809285713,15.0,2.9285714285714284,35.0
14.78,78.53,14,14.780605927857142,78.53079785571428,15.0,2.9285714285714284,35.0
23.0,72.53,14,22.999849442857144,72.52857943571429,15.0,2.7857142857142856,35.0
28.71,77.35,14,28.708565066428573,77.35016161071428,15.0,2.9285714285714284,35.0
14.68,78.62,14,14.680460989285715,78.61868350357143,15.0,2.857142857142857,35.0
23.09,72.52,14,23.088578605000002,72.52054601428571,15.0,2.7142857142857144,35.0
14.74,78.58,14,14.739724385,78.58047437428571,15.0,2.9285714285714284,35.0
28.61,77.35,14,28.609788979285717,77.35029246285714,15.0,3.0,35.0
28.6,77.16,12,28.5988461975,77.16013176666667,19.0,2.8333333333333335,34.8
28.65,77.18,12,28.649907440000003,77.1812625675,19.0,2.9166666666666665,34.8
28.62,77.27,12,28.619677919166666,77.27053686083333,19.0,3.0,34.8
28.7,77.18,12,28.701126706666667,77.18021524583334,19.0,3.0,34.8
28.65,77.32,12,28.650341581666666,77.320260145,19.0,2.8333333333333335,34.8
28.61,77.31,11,28.609594325454545,77.31066862181818,21.0,2.4545454545454546,34.1
28.7,77.37,11,28.700409043636363,77.36851373272727,21.0,2.6363636363636362,34.1
12.99,77.6,13,12.98901098923077,77.59898039846153,16.0,2.923076923076923,33.8
28.46,76.97,13,28.45947890076923,76.97359370076923,16.0,2.3846153846153846,33.8
28.46,77.03,13,28.458769626153845,77.0314333123077,16.0,2.8461538461538463,33.8
28.66,77.26,13,28.66109570076923,77.26041847307692,16.0,2.769230769230769,33.8
28.54,77.2,13,28.53970515230769,77.20017339307692,16.0,2.923076923076923,33.8
14.67,78.57,13,14.669683680769232,78.57058484000001,16.0,2.923076923076923,33.8
23.0,72.52,13,22.999669293076924,72.51983939076923,16.0,2.6923076923076925,33.8
14.76,78.62,13,14.758760811538462,78.62107848538461,16.0,2.5384615384615383,33.8
28.48,77.08,13,28.481842770769234,77.08069111846154,16.0,2.923076923076923,33.8
